2026-09-17T02:21:11.670051Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1133 canvas_pixels=none share_mb=30716 room_mb=30716 headroom_mb=29160 external_mb=1046 reserve_mb=108 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
2026-09-17T02:21:15.733951Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1133 canvas_pixels=none share_mb=30716 room_mb=30716 headroom_mb=29160 external_mb=1046 reserve_mb=108 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=7
2026-09-17T02:21:23.842938Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30715 room_mb=30715 headroom_mb=29159 external_mb=1046 reserve_mb=109 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
2026-09-17T02:21:27.357168Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30715 room_mb=30715 headroom_mb=29159 external_mb=1046 reserve_mb=109 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=7
2026-09-17T02:21:35.188718Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30715 room_mb=30715 headroom_mb=29159 external_mb=1046 reserve_mb=109 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
2026-09-17T02:21:38.638318Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30715 room_mb=30715 headroom_mb=29159 external_mb=1046 reserve_mb=109 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=7
2026-09-17T02:21:45.957166Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30715 room_mb=30715 headroom_mb=29159 external_mb=1046 reserve_mb=109 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
2026-09-17T02:21:49.665918Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30715 room_mb=30715 headroom_mb=29159 external_mb=1046 reserve_mb=109 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=7
2026-09-17T02:21:57.018147Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1133 canvas_pixels=none share_mb=30716 room_mb=30716 headroom_mb=29160 external_mb=1046 reserve_mb=108 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
2026-09-17T02:22:00.540272Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1133 canvas_pixels=none share_mb=30717 room_mb=30717 headroom_mb=29161 external_mb=1046 reserve_mb=107 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=7
2026-09-17T02:22:07.790631Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30716 room_mb=30716 headroom_mb=29160 external_mb=1046 reserve_mb=108 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
2026-09-17T02:22:11.324310Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30716 room_mb=30716 headroom_mb=29160 external_mb=1046 reserve_mb=108 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=7
2026-09-17T02:22:18.637540Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1133 canvas_pixels=none share_mb=30716 room_mb=30716 headroom_mb=29160 external_mb=1046 reserve_mb=108 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
2026-09-17T02:22:22.252063Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1133 canvas_pixels=none share_mb=30716 room_mb=30716 headroom_mb=29160 external_mb=1046 reserve_mb=108 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=7
2026-09-17T02:22:29.582966Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30715 room_mb=30715 headroom_mb=29159 external_mb=1046 reserve_mb=109 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
2026-09-17T02:22:33.151699Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30715 room_mb=30715 headroom_mb=29159 external_mb=1046 reserve_mb=109 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=7
2026-09-17T02:22:40.992436Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30342 room_mb=30342 headroom_mb=28786 external_mb=1384 reserve_mb=144 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
2026-09-17T02:22:44.848902Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30423 room_mb=30423 headroom_mb=28867 external_mb=1311 reserve_mb=136 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=7
2026-09-17T02:22:53.961437Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30305 room_mb=30305 headroom_mb=28749 external_mb=1418 reserve_mb=147 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
2026-09-17T02:22:58.636515Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30267 room_mb=30267 headroom_mb=28711 external_mb=1452 reserve_mb=151 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=7
2026-09-17T02:23:07.184798Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=doctr/db_resnet50_crnn_vgg16_bn gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=128 mb=1134 canvas_pixels=none share_mb=30267 room_mb=30267 headroom_mb=28711 external_mb=1452 reserve_mb=151 reserve_rule="capped_default" pre_fit=false ramp_step=4 deflation=0 squeezed=false window_requests=1
